Url,Edition,Venue,City,Date and Time,Stage,Score,Home Country,Home Country Small,Home Country Scorer,Home Country Scorer Time,Away Country ,Away Country Small,Away Country Scorer,Away Country Scorer Time
http://www.fifa.com/worldcup/matches/round=249722/match=300061470/index.html#nosticky,2010 FIFA World Cup South Africa ™,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth  (RSA),18 Jun 2010 - 13:30 Local time,First stage - Group D,0-1,Germany,GER,[],[],Serbia,SRB,['JOVANOVIĆ'],"[""38'""]"
http://www.fifa.com/worldcup/matches/round=249722/match=300061488/index.html#nosticky,2010 FIFA World Cup South Africa ™,Soccer City Stadium,Johannesburg  (RSA),20 Jun 2010 - 20:30 Local time,First stage - Group G,3-1,Brazil,BRA,"['L. FABIANO', 'ELANO']","[""25', 50'"", ""62'""]",Côte d'Ivoire,CIV,['DROGBA'],"[""79'""]"
http://www.fifa.com/worldcup/matches/round=249722/match=300061469/index.html#nosticky,2010 FIFA World Cup South Africa ™,Royal Bafokeng Stadium,Rustenburg  (RSA),19 Jun 2010 - 16:00 Local time,First stage - Group D,1-1,Ghana,GHA,['A. GYAN'],"[""25' PEN""]",Australia,AUS,['HOLMAN'],"[""11'""]"
http://www.fifa.com/worldcup/matches/round=249722/match=300061452/index.html#nosticky,2010 FIFA World Cup South Africa ™,Loftus Versfeld Stadium,Tshwane/Pretoria  (RSA),16 Jun 2010 - 20:30 Local time,First stage - Group A,0-3,South Africa,RSA,[],[],Uruguay,URU,"['FORLAN', 'A.PEREIRA']","[""24', 80' PEN"", ""90'+5""]"
http://www.fifa.com/worldcup/matches/round=249722/match=300061451/index.html#nosticky,2010 FIFA World Cup South Africa ™,Peter Mokaba Stadium,Polokwane  (RSA),17 Jun 2010 - 20:30 Local time,First stage - Group A,0-2,France,FRA,[],[],Mexico,MEX,"['J HERNANDEZ', 'C BLANCO']","[""64'"", ""79' PEN""]"
http://www.fifa.com/worldcup/matches/round=249717/match=300061497/index.html#nosticky,2010 FIFA World Cup South Africa ™,Loftus Versfeld Stadium,Tshwane/Pretoria  (RSA),29 Jun 2010 - 16:00 Local time,Round of 16,0-0,Paraguay,PAR,[],[],Japan,JPN,[],[]
http://www.fifa.com/worldcup/matches/round=249718/match=300061508/index.html#nosticky,2010 FIFA World Cup South Africa ™,Soccer City Stadium,Johannesburg  (RSA),02 Jul 2010 - 20:30 Local time,Quarter-finals,1-1,Uruguay,URU,['FORLAN'],"[""55'""]",Ghana,GHA,['MUNTARI'],"[""45'+2""]"
http://www.fifa.com/worldcup/matches/round=249722/match=300061471/index.html#nosticky,2010 FIFA World Cup South Africa ™,Loftus Versfeld Stadium,Tshwane/Pretoria  (RSA),13 Jun 2010 - 16:00 Local time,First stage - Group D,0-1,Serbia,SRB,[],[],Ghana,GHA,['A. GYAN'],"[""85' PEN""]"
http://www.fifa.com/worldcup/matches/round=249722/match=300061478/index.html#nosticky,2010 FIFA World Cup South Africa ™,Soccer City Stadium,Johannesburg  (RSA),14 Jun 2010 - 13:30 Local time,First stage - Group E,2-0,Netherlands,NED,"['AGGER', 'KUYT']","[""46' OG"", ""85'""]",Denmark,DEN,[],[]
http://www.fifa.com/worldcup/matches/round=249722/match=300061457/index.html#nosticky,2010 FIFA World Cup South Africa ™,Free State Stadium,Mangaung/Bloemfontein  (RSA),17 Jun 2010 - 16:00 Local time,First stage - Group B,2-1,Greece,GRE,"['SALPINGIDIS', 'TOROSIDIS']","[""44'"", ""71'""]",Nigeria,NGA,['UCHE'],"[""16'""]"
http://www.fifa.com/worldcup/matches/round=249719/match=300061512/index.html#nosticky,2010 FIFA World Cup South Africa ™,Cape Town Stadium,Cape Town  (RSA),06 Jul 2010 - 20:30 Local time,Semi-finals,2-3,Uruguay,URU,"['FORLAN', 'M.PEREIRA']","[""41'"", ""90'+2""]",Netherlands,NED,"['V. BRONCKHORST', 'SNEIJDER', 'ROBBEN']","[""18'"", ""70'"", ""73'""]"
http://www.fifa.com/worldcup/matches/round=249722/match=300061493/index.html#nosticky,2010 FIFA World Cup South Africa ™,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth  (RSA),21 Jun 2010 - 16:00 Local time,First stage - Group H,1-0,Chile,CHI,['M. GONZALEZ'],"[""75'""]",Switzerland,SUI,[],[]
http://www.fifa.com/worldcup/matches/round=43950200/match=43950052/index.html#nosticky,"2002 FIFA World Cup Korea/Japan ™_x000D_
31 May - 30 June ",Suwon World Cup Stadium,Suwon  (KOR),16 Jun 2002 - 20:30 Local time,Round of 16,1-1,Spain,ESP,['MORIENTES'],"[""8'""]",Republic of Ireland,IRL,['KEANE'],"[""90' PEN""]"
http://www.fifa.com/worldcup/matches/round=97410100/match=97410038/index.html#nosticky,"2006 FIFA World Cup Germany ™_x000D_
09 June - 09 July ","FIFA World Cup Stadium, Munich",Munich  (GER),21 Jun 2006 - 21:00 Local time,Group matches - Group C,3-2,Côte d'Ivoire,CIV,"['DINDANE', 'KALOU']","[""37' PEN, 67'"", ""86' PEN""]",Serbia and Montenegro,SCG,"['ZIGIC', 'Sasa ILIC']","[""10'"", ""20'""]"
http://www.fifa.com/worldcup/matches/round=751/match=243/index.html#nosticky,"1990 FIFA World Cup Italy ™_x000D_
08 June - 08 July ",Stadio Olimpico,Rome  (ITA),30 Jun 1990 - 21:00 Local time,Quarter-finals,1-0,Italy,ITA,['Salvatore SCHILLACI'],"[""38'""]",Republic of Ireland,IRL,[],[]
http://www.fifa.com/worldcup/matches/round=322/match=198/index.html#nosticky,"1990 FIFA World Cup Italy ™_x000D_
08 June - 08 July ",Giuseppe Meazza,Milan  (ITA),15 Jun 1990 - 21:00 Local time,Group matches - Group D,5-1,Germany FR,FRG,"['Rudi VOELLER', 'KLINSMANN', 'MATTHÄUS', 'Uwe BEIN']","[""35', 75'"", ""37'"", ""47'"", ""58'""]",United Arab Emirates,UAE,['KHALID ISMAIL'],"[""46'""]"
http://www.fifa.com/worldcup/matches/round=322/match=364/index.html#nosticky,"1990 FIFA World Cup Italy ™_x000D_
08 June - 08 July ",Renato Dall Ara,Bologna  (ITA),19 Jun 1990 - 17:00 Local time,Group matches - Group D,4-1,Yugoslavia,YUG,"['Safet SUSIC', 'Darko PANCEV', 'PROSINECKI']","[""5'"", ""46', 9'"", ""90'""]",United Arab Emirates,UAE,['Ali Thani JUMAA'],"[""22'""]"
http://www.fifa.com/worldcup/matches/round=97410100/match=97410036/index.html#nosticky,"2006 FIFA World Cup Germany ™_x000D_
09 June - 09 July ",Fritz-Walter-Stadion,Kaiserslautern  (GER),20 Jun 2006 - 21:00 Local time,Group matches - Group B,2-0,Paraguay,PAR,"['SANCHO', 'CUEVAS']","[""25' OG"", ""86'""]",Trinidad and Tobago,TRI,[],[]
http://www.fifa.com/worldcup/matches/round=322/match=161/index.html#nosticky,"1990 FIFA World Cup Italy ™_x000D_
08 June - 08 July ",Sant Elia,Cagliari  (ITA),11 Jun 1990 - 21:00 Local time,Group matches - Group F,1-1,England,ENG,['Gary LINEKER'],"[""9'""]",Republic of Ireland,IRL,['Kevin SHEEDY'],"[""73'""]"
http://www.fifa.com/worldcup/matches/round=97410100/match=97410021/index.html#nosticky,"2006 FIFA World Cup Germany ™_x000D_
09 June - 09 July ","FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen  (GER),16 Jun 2006 - 15:00 Local time,Group matches - Group C,6-0,Argentina,ARG,"['RODRIGUEZ', 'CAMBIASSO', 'CRESPO', 'TEVEZ', 'MESSI']","[""41', 6'"", ""31'"", ""78'"", ""84'"", ""88'""]",Serbia and Montenegro,SCG,[],[]
http://www.fifa.com/worldcup/matches/round=337/match=3052/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Giants Stadium,New York/New Jersey  (USA),18 Jun 1994 - 16:00 Local time,Group matches - Group E,0-1,Italy,ITA,[],[],Republic of Ireland,IRL,['Ray HOUGHTON'],"[""11'""]"
http://www.fifa.com/worldcup/matches/round=43950100/match=43950036/index.html#nosticky,"2002 FIFA World Cup Korea/Japan ™_x000D_
31 May - 30 June ",International Stadium Yokohama,Yokohama  (JPN),11 Jun 2002 - 20:30 Local time,Group matches - Group E,0-3,Saudi Arabia,KSA,[],[],Republic of Ireland,IRL,"['KEANE', 'BREEN', 'DUFF']","[""7'"", ""61'"", ""87'""]"
http://www.fifa.com/worldcup/matches/round=97410100/match=97410019/index.html#nosticky,"2006 FIFA World Cup Germany ™_x000D_
09 June - 09 July ",Franken-Stadion,Nuremberg  (GER),15 Jun 2006 - 18:00 Local time,Group matches - Group B,2-0,England,ENG,"['CROUCH', 'GERRARD']","[""83'"", ""90'+1""]",Trinidad and Tobago,TRI,[],[]
http://www.fifa.com/worldcup/matches/round=338/match=3089/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Citrus Bowl,Orlando  (USA),04 Jul 1994 - 12:00 Local time,Round of 16,2-0,Netherlands,NED,"['BERGKAMP', 'JONK']","[""11'"", ""41'""]",Republic of Ireland,IRL,[],[]
http://www.fifa.com/worldcup/matches/round=337/match=3066/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Citrus Bowl,Orlando  (USA),24 Jun 1994 - 12:30 Local time,Group matches - Group E,2-1,Mexico,MEX,['GARCIA'],"[""42', 65'""]",Republic of Ireland,IRL,['John ALDRIDGE'],"[""84'""]"
http://www.fifa.com/worldcup/matches/round=43950100/match=43950017/index.html#nosticky,"2002 FIFA World Cup Korea/Japan ™_x000D_
31 May - 30 June ",Kashima Stadium,Ibaraki  (JPN),05 Jun 2002 - 20:30 Local time,Group matches - Group E,1-1,Germany,GER,['KLOSE'],"[""19'""]",Republic of Ireland,IRL,['KEANE'],"[""90'+2""]"
http://www.fifa.com/worldcup/matches/round=97410200/match=97410052/index.html#nosticky,2006 FIFA World Cup Germany ™,Franken-Stadion,Nuremberg  (GER),25 Jun 2006 - 21:00 Local time,Round of 16,1-0,Portugal,POR,['MANICHE'],"[""23'""]",Netherlands,NED,[],[]
http://www.fifa.com/worldcup/matches/round=97410100/match=97410031/index.html#nosticky,2006 FIFA World Cup Germany ™,Gottlieb-Daimler-Stadion,Stuttgart  (GER),19 Jun 2006 - 21:00 Local time,Group matches - Group H,3-1,Spain,ESP,"['RAUL', 'F. TORRES']","[""71'"", ""76', 90'+1 PEN""]",Tunisia,TUN,['MNARI '],"[""8'""]"
http://www.fifa.com/worldcup/matches/round=97410100/match=97410026/index.html#nosticky,2006 FIFA World Cup Germany ™,"FIFA World Cup Stadium, Cologne",Cologne  (GER),17 Jun 2006 - 18:00 Local time,Group matches - Group E,0-2,Czech Republic,CZE,[],[],Ghana,GHA,"['ASAMOAH', 'MUNTARI']","[""2'"", ""82'""]"
http://www.fifa.com/worldcup/matches/round=97410200/match=97410053/index.html#nosticky,2006 FIFA World Cup Germany ™,Fritz-Walter-Stadion,Kaiserslautern  (GER),26 Jun 2006 - 17:00 Local time,Round of 16,1-0,Italy,ITA,['TOTTI '],"[""90'+5 PEN""]",Australia,AUS,[],[]
http://www.fifa.com/worldcup/matches/round=97410300/match=97410057/index.html#nosticky,2006 FIFA World Cup Germany ™,Olympiastadion,Berlin  (GER),30 Jun 2006 - 17:00 Local time,Quarter-finals,1-1,Germany,GER,['KLOSE'],"[""80'""]",Argentina,ARG,['AYALA'],"[""49'""]"
http://www.fifa.com/worldcup/matches/round=97410100/match=97410045/index.html#nosticky,2006 FIFA World Cup Germany ™,"FIFA World Cup Stadium, Cologne",Cologne  (GER),23 Jun 2006 - 21:00 Local time,Group matches - Group G,0-2,Togo,TOG,[],[],France,FRA,"['VIEIRA', 'HENRY']","[""55'"", ""61'""]"
http://www.fifa.com/worldcup/matches/round=97410100/match=97410001/index.html#nosticky,2006 FIFA World Cup Germany ™,"FIFA World Cup Stadium, Munich",Munich  (GER),09 Jun 2006 - 18:00 Local time,Group matches - Group A,4-2,Germany,GER,"['LAHM', 'KLOSE', 'FRINGS']","[""6'"", ""17', 61'"", ""87'""]",Costa Rica,CRC,['WANCHOPE P.'],"[""12', 73'""]"
http://www.fifa.com/worldcup/matches/round=97410100/match=97410028/index.html#nosticky,2006 FIFA World Cup Germany ™,Franken-Stadion,Nuremberg  (GER),18 Jun 2006 - 15:00 Local time,Group matches - Group F,0-0,Japan,JPN,[],[],Croatia,CRO,[],[]
